fips2010,fips2000,areaname22,name,msa22,fmr22_2,fmr22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,msa99,fmr99_2,fmr99,msa98,fmr98_2,fmr98,msa97,fmr97_2,fmr97,msa96,fmr96_2,fmr96,msa95,fmr95_2,fmr95,msa94,fmr94_2,fmr94,msa93,fmr93_2,fmr93,msa92,fmr92_2,fmr92,msa91,fmr91_2,fmr91,msa90,fmr90_2,fmr90,msa89,fmr89_2,fmr89,msa88,fmr88_2,fmr88,msa87,fmr87_2,fmr87,msa86,fmr86_2,fmr86,msa85,fmr85_2,fmr85,msa83,fmr83_2,fmr83,cbsasub,areaname,state,cousub,county,pop2010,census_region,pop2017,pop2000
2300339300,2300339300,"Aroostook County, ME",Limestone town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,39300,3,2314,1,2035,2361
2300339965,2300339965,"Aroostook County, ME",Linneus town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,39965,3,984,1,645,892
2300340595,2300340595,"Aroostook County, ME",Littleton town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,40595,3,1068,1,1020,955
2300341715,2300341715,"Aroostook County, ME",Ludlow town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,41715,3,404,1,495,402
2300342450,2300342450,"Aroostook County, ME",Macwahoc plantation,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,42450,3,79,1,105,98
2300342520,2300342520,"Aroostook County, ME",Madawaska town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,42520,3,4035,1,3860,4534
2300343255,2300343255,"Aroostook County, ME",Mapleton town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,43255,3,1948,1,2065,1889
2300343710,2300343710,"Aroostook County, ME",Mars Hill town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,43710,3,1493,1,1400,1480
2300343990,2300343990,"Aroostook County, ME",Masardis town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,43990,3,249,1,265,255
2300345180,2300345180,"Aroostook County, ME",Merrill town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,45180,3,273,1,225,249
2300346685,2300346685,"Aroostook County, ME",Monticello town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,46685,3,790,1,680,790
2300347175,2300347175,"Aroostook County, ME",Moro plantation,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,47175,3,38,1,15,63
2300348120,2300348120,"Aroostook County, ME",Nashville plantation,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,48120,3,46,1,35,55
2300348575,2300348575,"Aroostook County, ME",New Canada town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,48575,3,321,1,400,306
2300348960,2300348960,"Aroostook County, ME",New Limerick town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,48960,3,510,1,500,523
2300349415,2300349415,"Aroostook County, ME",New Sweden town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,49415,3,602,1,595,621
2300353602,2300353602,"Aroostook County, ME",Northwest Aroostook UT,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,53602,3,10,1,110,27
2300354385,2300354385,"Aroostook County, ME",Oakfield town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,54385,3,737,1,745,732
2300355435,2300355435,"Aroostook County, ME",Orient town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,55435,3,147,1,210,145
2300357936,2300357936,"Aroostook County, ME",Penobscot Indian Island Reservation,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,57936,3,0,1,0,0
2300358060,2300358060,"Aroostook County, ME",Perham town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,58060,3,386,1,415,434
2300360300,2300360300,"Aroostook County, ME",Portage Lake town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,60300,3,391,1,330,390
2300360825,2300360825,"Aroostook County, ME",Presque Isle city,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,60825,3,9692,1,9245,9511
2300362400,2300362400,"Aroostook County, ME",Reed plantation,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,62400,3,161,1,150,207
2300364780,2300364780,"Aroostook County, ME",St. Agatha town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,64780,3,747,1,755,802
2300365025,2300365025,"Aroostook County, ME",St. Francis town,NCNTY23003N23003,781,40,NCNTY23003N23003,734,40,NCNTY23003N23003,714,40,NCNTY23003N23003,742,40,NCNTY23003N23003,697,40,NCNTY23003N23003,681,40,NCNTY23003N23003,658,40,NCNTY23003N23003,679,40,NCNTY23003N23003,637,40,NCNTY23003N23003,632,40,NCNTY23003N23003,584,40,NCNTY23003N23003,629,40,NCNTY23003N23003,623,40,NCNTY23003N23003,585,40,NCNTY23003N23003,582,40,NCNTY23003N23003,542,40,NCNTY23003N23003,516,40,9999,495,40,10000,531,40,10000,524,40,10000,509,40,10000,489,40,10000,483,40,10000,480,40,10000,474,40,10000,466,40,10000,455,40,10000,414,40,10000,423,45,10000,488,45,10000,481,45,10000,459,45,10000,436,45,10000,417,45,10000,400,45,10000,384,45,10000,362,45,10000,384,45,10000,369,45,NCNTY23003N23003,"Aroostook County, ME",23,65025,3,485,1,290,577
